symbol,session,n_probes,n_miss,max_n,has_min_month_file,has_session_bars,has_regular_bars,prior_close,prior_adv,has_quote_month_file,daily_eligible,first_trade_et,category
LYTS,2025-08-29,12,12,0,1,0,0,22.94,4321910.0,1,0,,no_session_bars_has_month_file
LZ,2025-08-29,12,0,353,1,1,1,11.15,32530547.0,1,1,09:30,intra_session_sparse
LZM,2025-08-29,12,2,115,1,1,1,4.36,410378.0,1,0,09:06,intra_session_sparse
LZMH,2025-08-29,12,12,0,0,0,0,72.6,2196559.0,0,0,,no_minute_file
M,2025-08-29,12,0,376,1,1,1,13.36,84838496.0,1,1,08:00,intra_session_sparse
MAAS,2025-08-29,12,12,0,0,0,0,3.87,44170.0,0,0,,no_minute_file
MAC,2025-08-29,12,0,319,1,1,1,18.49,30622210.0,1,1,09:27,intra_session_sparse
MAGH,2025-08-29,12,12,0,0,0,0,1.24,1848863.0,0,0,,no_minute_file
MAGN,2025-08-29,12,2,216,1,1,1,12.32,6845638.0,1,1,09:30,intra_session_sparse
MAIA,2025-08-29,12,0,145,1,1,1,1.52,498574.0,1,0,07:26,intra_session_sparse
MAMA,2025-08-29,12,2,322,1,1,1,8.08,1229233.0,1,0,04:00,intra_session_sparse
MAMK,2025-08-29,12,3,9,1,1,1,2.18,214008.0,1,0,09:37,intra_session_sparse
MANU,2025-08-29,12,0,187,1,1,1,17.44,2944073.0,1,1,09:30,intra_session_sparse
MARA,2025-08-29,12,0,376,1,1,1,15.96,658484267.0,1,1,04:00,intra_session_sparse
MASK,2025-08-29,12,0,148,1,1,1,16.0,401314.0,1,0,04:22,intra_session_sparse
MASS,2025-08-29,12,2,207,1,1,1,6.26,1784801.0,1,0,09:30,intra_session_sparse
MAT,2025-08-29,12,0,374,1,1,1,18.46,62811547.0,1,1,08:03,intra_session_sparse
MATV,2025-08-29,12,0,318,1,1,1,12.32,8714441.0,1,1,08:00,intra_session_sparse
MAX,2025-08-29,12,2,150,1,1,1,10.28,5718173.0,1,1,09:30,intra_session_sparse
MAZE,2025-08-29,12,0,251,1,1,1,14.27,3893303.0,1,1,08:54,intra_session_sparse
MB,2025-08-29,12,0,103,1,1,1,12.69,4993525.0,1,1,05:08,intra_session_sparse
MBAI,2025-08-29,12,12,0,0,0,0,0.643,18700.0,0,0,,no_minute_file
MBAV,2025-08-29,12,2,42,1,1,1,10.55,1622547.0,1,0,09:26,intra_session_sparse
MBC,2025-08-29,12,0,269,1,1,1,12.8,24535066.0,1,1,09:30,intra_session_sparse
MBI,2025-08-29,12,0,195,1,1,1,8.07,4360959.0,1,1,09:30,intra_session_sparse
MBLY,2025-08-29,12,0,368,1,1,1,14.05,56237063.0,1,1,04:17,intra_session_sparse
MBOT,2025-08-29,12,0,353,1,1,1,4.0,10784775.0,1,1,04:00,intra_session_sparse
MBRX,2025-08-29,12,0,346,1,1,1,9.828,2143859.0,1,1,04:00,intra_session_sparse
MBX,2025-08-29,12,2,105,1,1,1,14.27,4752057.0,1,1,09:30,intra_session_sparse
MCFT,2025-08-29,12,12,0,1,0,0,22.05,3279402.0,1,0,,no_session_bars_has_month_file
MCGA,2025-08-29,12,0,275,1,1,1,11.4,7479623.0,1,1,04:15,intra_session_sparse
MCHB,2025-08-29,12,0,110,1,1,1,13.62,1933908.0,1,0,09:30,intra_session_sparse
MCRB,2025-08-29,12,0,72,1,1,1,18.99,2093937.0,1,1,09:30,intra_session_sparse
MCS,2025-08-29,12,0,148,1,1,1,15.32,4380516.0,1,1,09:30,intra_session_sparse
MD,2025-08-29,12,1,232,1,1,1,17.1,14459116.0,1,1,04:26,intra_session_sparse
MDAI,2025-08-29,12,2,190,1,1,1,1.99,784160.0,1,0,04:15,intra_session_sparse
MDU,2025-08-29,12,0,296,1,1,1,16.42,29998460.0,1,1,09:30,intra_session_sparse
MDWD,2025-08-29,12,1,165,1,1,1,16.82,1684680.0,1,0,08:34,intra_session_sparse
MDXG,2025-08-29,12,1,161,1,1,1,7.18,4476621.0,1,1,09:30,intra_session_sparse
MEC,2025-08-29,12,0,99,1,1,1,14.58,2348218.0,1,1,09:30,intra_session_sparse
MED,2025-08-29,12,1,110,1,1,1,14.02,2726246.0,1,1,09:30,intra_session_sparse
MEHA,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MEI,2025-08-29,12,2,198,1,1,1,7.8,2835195.0,1,1,04:27,intra_session_sparse
MENS,2025-08-29,12,12,0,1,0,0,55.52,5444512.0,1,0,,no_session_bars_has_month_file
MERC,2025-08-29,12,0,204,1,1,1,3.24,3362764.0,1,1,08:00,intra_session_sparse
MESH,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
METC,2025-08-29,12,12,0,1,0,0,25.44,86548283.0,1,0,,no_session_bars_has_month_file
METCB,2025-08-29,12,0,82,1,1,1,16.33,2643999.0,1,1,09:41,intra_session_sparse
MFA,2025-08-29,12,0,270,1,1,1,10.07,11112924.0,1,1,07:14,intra_session_sparse
MFI,2025-08-29,12,12,0,0,0,0,36.11,1029471.0,0,0,,no_minute_file
MFIC,2025-08-29,12,0,175,1,1,1,13.21,4516887.0,1,1,09:30,intra_session_sparse
MG,2025-08-29,12,2,67,1,1,1,9.49,1146035.0,1,0,09:30,intra_session_sparse
MGIH,2025-08-29,12,12,0,0,0,0,1.88,30342.0,0,0,,no_minute_file
MGN,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MGNI,2025-08-29,12,12,0,0,0,0,26.52,73593574.0,0,0,,no_minute_file
MGNX,2025-08-29,12,0,312,1,1,1,1.7,976426.0,1,0,09:30,intra_session_sparse
MGPI,2025-08-29,12,12,0,0,0,0,29.35,5520384.0,0,0,,no_minute_file
MGRT,2025-08-29,12,0,19,1,1,1,3.63,609201.0,1,0,09:45,intra_session_sparse
MGRX,2025-08-29,12,1,133,1,1,1,2.25,279052.0,1,0,08:00,intra_session_sparse
MGTX,2025-08-29,12,0,151,1,1,1,7.49,2636362.0,1,1,09:30,intra_session_sparse
MGX,2025-08-29,12,2,130,1,1,1,1.87,596008.0,1,0,07:32,intra_session_sparse
MH,2025-08-29,12,0,172,1,1,1,15.16,12474773.0,1,1,09:30,intra_session_sparse
MICC,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MIMI,2025-08-29,12,12,0,0,0,0,71.4,7017340.0,0,0,,no_minute_file
MIND,2025-08-29,12,0,87,1,1,1,9.86,1891417.0,1,0,07:15,intra_session_sparse
MINE,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MIR,2025-08-29,12,12,0,1,0,0,20.86,55880974.0,1,0,,no_session_bars_has_month_file
MIRA,2025-08-29,12,2,67,1,1,1,1.4,306883.0,1,0,08:00,intra_session_sparse
MIST,2025-08-29,12,0,351,1,1,1,1.81,1632371.0,1,0,08:00,intra_session_sparse
MITK,2025-08-29,12,2,142,1,1,1,10.17,4512338.0,1,1,09:30,intra_session_sparse
MKDW,2025-08-29,12,2,50,1,1,1,6.387,273717.0,1,0,04:27,intra_session_sparse
MKLY,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MLAA,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MLAC,2025-08-29,12,12,0,0,0,0,10.3,51633.0,0,0,,no_minute_file
MLEC,2025-08-29,12,2,39,1,1,1,19.8,379407.0,1,0,08:00,intra_session_sparse
MLKN,2025-08-29,12,12,0,1,0,0,21.26,7989643.0,1,0,,no_session_bars_has_month_file
MLTX,2025-08-29,12,12,0,0,0,0,54.8,22481200.0,0,0,,no_minute_file
MLYS,2025-08-29,12,0,255,1,1,1,15.22,13322954.0,1,1,09:30,intra_session_sparse
MMA,2025-08-29,12,12,0,1,0,0,0.915,573791.0,1,0,,no_session_bars_has_month_file
MMED,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MNDR,2025-08-29,12,2,18,1,1,1,5.05,473970.0,1,0,09:30,intra_session_sparse
MNKD,2025-08-29,12,0,368,1,1,1,4.49,14810763.0,1,1,04:00,intra_session_sparse
MNOV,2025-08-29,12,12,0,0,0,0,1.34,85953.0,0,0,,no_minute_file
MNRO,2025-08-29,12,0,250,1,1,1,17.01,15512224.0,1,1,09:30,intra_session_sparse
MNTN,2025-08-29,12,12,0,0,0,0,20.4,19928305.0,0,0,,no_minute_file
MNTS,2025-08-29,12,12,0,1,0,0,24.81,32774925.0,1,0,,no_session_bars_has_month_file
MOB,2025-08-29,12,0,233,1,1,1,6.4,2134103.0,1,1,07:35,intra_session_sparse
MOBI,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MOBX,2025-08-29,12,0,271,1,1,1,11.0,690895.0,1,0,04:00,intra_session_sparse
MOV,2025-08-29,12,2,147,1,1,1,17.84,2269579.0,1,1,09:30,intra_session_sparse
MOVE,2025-08-29,12,0,376,1,1,1,4.548,568070.0,1,0,04:00,intra_session_sparse
MPAA,2025-08-29,12,2,127,1,1,1,15.1,2736497.0,1,1,09:30,intra_session_sparse
MPLT,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
MPU,2025-08-29,12,0,100,1,1,1,2.54,3341048.0,1,1,08:00,intra_session_sparse
MQ,2025-08-29,12,0,358,1,1,1,6.37,31841652.0,1,1,08:43,intra_session_sparse
MRAM,2025-08-29,12,2,69,1,1,1,6.57,426684.0,1,0,08:00,intra_session_sparse
MRBK,2025-08-29,12,0,95,1,1,1,15.74,800251.0,1,0,09:30,intra_session_sparse
MRKR,2025-08-29,12,12,0,1,0,0,0.896,2590232.0,1,0,,no_session_bars_has_month_file
MRLN,2025-08-29,12,0,5,1,1,1,10.38,1368062.0,1,0,09:36,intra_session_sparse
MRNO,2025-08-29,12,12,0,1,0,0,5.93,47476.0,1,0,,no_session_bars_has_month_file
MRTN,2025-08-29,12,0,215,1,1,1,11.86,7366677.0,1,1,09:30,intra_session_sparse
MRVI,2025-08-29,12,0,257,1,1,1,2.38,3519202.0,1,1,09:30,intra_session_sparse
MSBI,2025-08-29,12,2,86,1,1,1,18.4,2190595.0,1,1,09:30,intra_session_sparse
MSGM,2025-08-29,12,12,0,0,0,0,2.91,93896.0,0,0,,no_minute_file
MSGY,2025-08-29,12,1,77,1,1,1,12.89,1331070.0,1,0,09:30,intra_session_sparse
MSS,2025-08-29,12,12,0,0,0,0,8.928,18524.0,0,0,,no_minute_file
MTA,2025-08-29,12,0,311,1,1,1,5.19,2311988.0,1,1,04:00,intra_session_sparse
MTAL,2025-08-29,12,0,322,1,1,1,12.14,12028879.0,1,1,09:30,intra_session_sparse
MTC,2025-08-29,12,12,0,0,0,0,0.976,72560.0,0,0,,no_minute_file
MTEK,2025-08-29,12,12,0,0,0,0,3.085,164799.0,0,0,,no_minute_file
MTEN,2025-08-29,12,12,0,0,0,0,2440.0,1042775.0,0,0,,no_minute_file
MTNB,2025-08-29,12,0,57,1,1,1,2.04,3159624.0,1,1,08:00,intra_session_sparse
MTRX,2025-08-29,12,1,120,1,1,1,15.74,1761410.0,1,0,09:30,intra_session_sparse
MTUS,2025-08-29,12,0,112,1,1,1,16.61,5021412.0,1,1,09:30,intra_session_sparse
MTVA,2025-08-29,12,12,0,0,0,0,7.117,99312.0,0,0,,no_minute_file
MTW,2025-08-29,12,0,178,1,1,1,10.07,3897385.0,1,1,09:30,intra_session_sparse
MUFG,2025-08-29,12,0,369,1,1,1,15.4,48963708.0,1,1,08:00,intra_session_sparse
MUX,2025-08-29,12,2,330,1,1,1,11.0,11156841.0,1,1,09:30,intra_session_sparse
MVIS,2025-08-29,12,0,342,1,1,1,1.16,5068698.0,1,1,06:03,intra_session_sparse
MVST,2025-08-29,12,0,362,1,1,1,2.8,22512978.0,1,1,05:54,intra_session_sparse
MWG,2025-08-29,12,12,0,0,0,0,2.3,87472.0,0,0,,no_minute_file
MWYN,2025-08-29,12,12,0,1,0,0,0.81,7314190.0,1,0,,no_session_bars_has_month_file
MX,2025-08-29,12,0,141,1,1,1,3.14,1314487.0,1,0,08:14,intra_session_sparse
MXCT,2025-08-29,12,0,214,1,1,1,1.39,1756435.0,1,0,08:27,intra_session_sparse
MXL,2025-08-29,12,0,324,1,1,1,16.76,24488581.0,1,1,08:31,intra_session_sparse
MYE,2025-08-29,12,2,129,1,1,1,16.8,3619605.0,1,1,09:30,intra_session_sparse
MYGN,2025-08-29,12,0,286,1,1,1,6.22,13051654.0,1,1,07:23,intra_session_sparse
MYO,2025-08-29,12,2,283,1,1,1,1.07,2258349.0,1,1,04:19,intra_session_sparse
MYSE,2025-08-29,12,0,36,1,1,1,2.03,207350.0,1,0,09:13,intra_session_sparse
MYX,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NA,2025-08-29,12,2,124,1,1,1,5.675,2703410.0,1,1,04:09,intra_session_sparse
NABL,2025-08-29,12,1,242,1,1,1,8.04,7025069.0,1,1,09:30,intra_session_sparse
NAGE,2025-08-29,12,0,269,1,1,1,9.82,11037432.0,1,1,07:00,intra_session_sparse
NAK,2025-08-29,12,12,0,0,0,0,0.906,4375893.0,0,0,,no_minute_file
NAKA,2025-08-29,12,12,0,0,0,0,237.2,9101781.0,0,0,,no_minute_file
NAMM,2025-08-29,12,0,75,1,1,1,2.9,4873181.0,1,1,08:42,intra_session_sparse
NAT,2025-08-29,12,0,350,1,1,1,3.01,5062478.0,1,1,08:00,intra_session_sparse
NATR,2025-08-29,12,1,75,1,1,1,16.52,2037846.0,1,1,09:30,intra_session_sparse
NAVI,2025-08-29,12,0,208,1,1,1,13.66,10413324.0,1,1,07:57,intra_session_sparse
NAVN,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NB,2025-08-29,12,0,337,1,1,1,4.58,24370441.0,1,1,04:02,intra_session_sparse
NBBK,2025-08-29,12,0,127,1,1,1,18.9,3352731.0,1,1,09:30,intra_session_sparse
NCDL,2025-08-29,12,2,80,1,1,1,15.86,1882261.0,1,0,09:30,intra_session_sparse
NCEL,2025-08-29,12,12,0,1,0,0,22.0,430452.0,1,0,,no_session_bars_has_month_file
NCI,2025-08-29,12,12,0,0,0,0,13.28,37495.0,0,0,,no_minute_file
NCLH,2025-08-29,12,12,0,0,0,0,25.39,325252654.0,0,0,,no_minute_file
NCMI,2025-08-29,12,0,180,1,1,1,4.25,2611204.0,1,1,09:30,intra_session_sparse
NCNO,2025-08-29,12,12,0,0,0,0,32.1,54898439.0,0,0,,no_minute_file
NCRA,2025-08-29,12,12,0,0,0,0,1.51,35135.0,0,0,,no_minute_file
NDRA,2025-08-29,12,3,11,1,1,1,4.14,277980.0,1,0,09:11,intra_session_sparse
NEO,2025-08-29,12,0,376,1,1,1,7.21,12559209.0,1,1,04:05,intra_session_sparse
NEOG,2025-08-29,12,0,363,1,1,1,5.75,29301989.0,1,1,09:30,intra_session_sparse
NEON,2025-08-29,12,12,0,0,0,0,22.06,5793729.0,0,0,,no_minute_file
NEOV,2025-08-29,12,2,90,1,1,1,3.57,761287.0,1,0,07:27,intra_session_sparse
NERV,2025-08-29,12,12,0,0,0,0,2.38,91457.0,0,0,,no_minute_file
NESR,2025-08-29,12,0,310,1,1,1,9.07,5734925.0,1,1,09:28,intra_session_sparse
NEUP,2025-08-29,12,0,80,1,1,1,12.21,508996.0,1,0,08:31,intra_session_sparse
NEWP,2025-08-29,12,0,139,1,1,1,1.7,349345.0,1,0,07:00,intra_session_sparse
NEWT,2025-08-29,12,2,101,1,1,1,12.27,2357119.0,1,1,07:35,intra_session_sparse
NEXA,2025-08-29,12,12,0,0,0,0,4.88,58732.0,0,0,,no_minute_file
NEXN,2025-08-29,12,0,171,1,1,1,9.84,3701399.0,1,1,09:30,intra_session_sparse
NEXR,2025-08-29,12,12,0,0,0,0,72.52,307940.0,0,0,,no_minute_file
NEXT,2025-08-29,12,0,367,1,1,1,10.61,27015850.0,1,1,08:00,intra_session_sparse
NFBK,2025-08-29,12,2,128,1,1,1,11.86,1839401.0,1,0,09:30,intra_session_sparse
NFE,2025-08-29,12,0,367,1,1,1,2.63,21088820.0,1,1,08:00,intra_session_sparse
NFGC,2025-08-29,12,0,292,1,1,1,1.75,787653.0,1,0,06:37,intra_session_sparse
NG,2025-08-29,12,0,374,1,1,1,6.46,17899267.0,1,1,07:26,intra_session_sparse
NGEN,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NGL,2025-08-29,12,1,203,1,1,1,5.36,3993851.0,1,1,09:30,intra_session_sparse
NGNE,2025-08-29,12,1,96,1,1,1,18.84,2282177.0,1,1,09:30,intra_session_sparse
NHP,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NIQ,2025-08-29,12,0,269,1,1,1,16.93,24406013.0,1,1,09:30,intra_session_sparse
NIVF,2025-08-29,12,12,0,0,0,0,112.8,428846.0,0,0,,no_minute_file
NKLR,2025-08-29,12,2,101,1,1,1,10.36,5836618.0,1,1,08:00,intra_session_sparse
NKTX,2025-08-29,12,0,248,1,1,1,2.2,1180730.0,1,0,09:30,intra_session_sparse
NLOP,2025-08-29,12,12,0,0,0,0,29.7,5038795.0,0,0,,no_minute_file
NMAX,2025-08-29,12,0,316,1,1,1,15.36,14012300.0,1,1,08:13,intra_session_sparse
NMFC,2025-08-29,12,0,248,1,1,1,10.54,4845662.0,1,1,09:12,intra_session_sparse
NMG,2025-08-29,12,12,0,1,0,0,1.91,145539.0,1,0,,no_session_bars_has_month_file
NMP,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NMR,2025-08-29,12,0,226,1,1,1,7.31,3269836.0,1,1,05:36,intra_session_sparse
NMRA,2025-08-29,12,2,108,1,1,1,1.76,1120942.0,1,0,08:47,intra_session_sparse
NMRK,2025-08-29,12,0,343,1,1,1,18.1,25075779.0,1,1,07:14,intra_session_sparse
NN,2025-08-29,12,0,297,1,1,1,17.94,18739705.0,1,1,04:00,intra_session_sparse
NNBR,2025-08-29,12,2,58,1,1,1,2.46,251569.0,1,0,08:20,intra_session_sparse
NNE,2025-08-29,12,12,0,0,0,0,34.5,96911117.0,0,0,,no_minute_file
NNOX,2025-08-29,12,0,273,1,1,1,3.88,5911885.0,1,1,05:03,intra_session_sparse
NOA,2025-08-29,12,2,111,1,1,1,13.61,2709218.0,1,1,09:30,intra_session_sparse
NOK,2025-08-29,12,0,376,1,1,1,4.29,69411692.0,1,1,04:00,intra_session_sparse
NOMA,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NOMD,2025-08-29,12,2,201,1,1,1,15.39,19816258.0,1,1,09:30,intra_session_sparse
NOV,2025-08-29,12,0,370,1,1,1,13.2,39981797.0,1,1,04:18,intra_session_sparse
NP,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NPAC,2025-08-29,12,2,22,1,1,1,10.1,1069698.0,1,0,09:32,intra_session_sparse
NPB,2025-08-29,12,0,121,1,1,1,17.7,2907691.0,1,1,09:30,intra_session_sparse
NPCE,2025-08-29,12,2,100,1,1,1,9.11,1862770.0,1,0,09:30,intra_session_sparse
NPKI,2025-08-29,12,0,218,1,1,1,10.44,8707048.0,1,1,09:30,intra_session_sparse
NPT,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NPWR,2025-08-29,12,0,207,1,1,1,2.56,3123154.0,1,1,04:19,intra_session_sparse
NRC,2025-08-29,12,2,85,1,1,1,14.65,1589946.0,1,0,09:30,intra_session_sparse
NRDS,2025-08-29,12,0,169,1,1,1,10.46,6046512.0,1,1,08:00,intra_session_sparse
NRDY,2025-08-29,12,0,142,1,1,1,1.36,667601.0,1,0,07:00,intra_session_sparse
NRGV,2025-08-29,12,0,350,1,1,1,1.9,3508917.0,1,1,04:09,intra_session_sparse
NRIM,2025-08-29,12,12,0,0,0,0,23.69,4026867.0,0,0,,no_minute_file
NRIX,2025-08-29,12,0,248,1,1,1,9.41,6193789.0,1,1,09:30,intra_session_sparse
NRXP,2025-08-29,12,0,230,1,1,1,2.52,1215664.0,1,0,04:11,intra_session_sparse
NRXS,2025-08-29,12,12,0,1,0,0,2.48,129026.0,1,0,,no_session_bars_has_month_file
NSP,2025-08-29,12,12,0,0,0,0,54.39,42205886.0,0,0,,no_minute_file
NTGR,2025-08-29,12,12,0,0,0,0,26.77,13174146.0,0,0,,no_minute_file
NTIP,2025-08-29,12,12,0,0,0,0,1.475,27863.0,0,0,,no_minute_file
NTLA,2025-08-29,12,0,376,1,1,1,11.6,49003897.0,1,1,04:00,intra_session_sparse
NTSK,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NTST,2025-08-29,12,0,329,1,1,1,18.2,20194219.0,1,1,08:00,intra_session_sparse
NU,2025-08-29,12,0,376,1,1,1,14.77,722304888.0,1,1,04:00,intra_session_sparse
NUAI,2025-08-29,12,12,0,0,0,0,0.504,581793.0,0,0,,no_minute_file
NUCL,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NUS,2025-08-29,12,0,222,1,1,1,11.94,7265494.0,1,1,09:30,intra_session_sparse
NUTR,2025-08-29,12,12,0,0,0,0,4.71,4851021.0,0,1,,no_minute_file
NUVB,2025-08-29,12,0,361,1,1,1,2.92,12611433.0,1,1,04:14,intra_session_sparse
NUWE,2025-08-29,12,1,28,1,1,1,5.18,1341645.0,1,0,07:43,intra_session_sparse
NVAX,2025-08-29,12,0,375,1,1,1,7.58,76252192.0,1,1,04:01,intra_session_sparse
NVCR,2025-08-29,12,0,312,1,1,1,12.025,18647321.0,1,1,04:33,intra_session_sparse
NVGS,2025-08-29,12,2,167,1,1,1,16.05,5157155.0,1,1,09:30,intra_session_sparse
NVNI,2025-08-29,12,0,234,1,1,1,6.421,2688263.0,1,1,04:00,intra_session_sparse
NVRI,2025-08-29,12,0,296,1,1,1,11.07,12529984.0,1,1,09:30,intra_session_sparse
NVST,2025-08-29,12,12,0,1,0,0,21.25,44364084.0,1,0,,no_session_bars_has_month_file
NVTS,2025-08-29,12,0,376,1,1,1,6.04,131348055.0,1,1,04:00,intra_session_sparse
NVVE,2025-08-29,12,0,206,1,1,1,17.24,370690.0,1,0,08:00,intra_session_sparse
NVX,2025-08-29,12,2,118,1,1,1,1.42,207960.0,1,0,06:16,intra_session_sparse
NWAX,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NWBI,2025-08-29,12,0,261,1,1,1,12.63,11232416.0,1,1,09:30,intra_session_sparse
NWL,2025-08-29,12,0,372,1,1,1,5.92,45643443.0,1,1,07:00,intra_session_sparse
NX,2025-08-29,12,12,0,1,0,0,21.37,7809227.0,1,0,,no_session_bars_has_month_file
NXB,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
NXDR,2025-08-29,12,0,319,1,1,1,2.05,4802313.0,1,1,08:04,intra_session_sparse
NXE,2025-08-29,12,0,376,1,1,1,7.44,46862847.0,1,1,04:23,intra_session_sparse
NXL,2025-08-29,12,12,0,0,0,0,0.918,2795986.0,0,0,,no_minute_file
NXP,2025-08-29,12,2,65,1,1,1,13.94,1373662.0,1,0,09:30,intra_session_sparse
NXTS,2025-08-29,12,12,0,0,0,0,55.37,154540.0,0,0,,no_minute_file
NXXT,2025-08-29,12,12,0,1,0,0,1.74,194622.0,1,0,,no_session_bars_has_month_file
OBA,2025-08-29,12,12,0,0,0,0,9.94,2121459.0,0,1,,no_minute_file
OBAI,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
OBDC,2025-08-29,12,0,355,1,1,1,14.22,36627733.0,1,1,04:05,intra_session_sparse
OBE,2025-08-29,12,0,172,1,1,1,6.27,1364126.0,1,0,09:30,intra_session_sparse
OCC,2025-08-29,12,0,92,1,1,1,6.95,417045.0,1,0,08:00,intra_session_sparse
OCCI,2025-08-29,12,2,168,1,1,1,5.89,1644696.0,1,0,07:32,intra_session_sparse
OCFC,2025-08-29,12,0,144,1,1,1,18.43,5215743.0,1,1,09:30,intra_session_sparse
OCG,2025-08-29,12,12,0,0,0,0,2679.6,330482.0,0,0,,no_minute_file
OCGN,2025-08-29,12,0,254,1,1,1,1.05,2191482.0,1,1,08:00,intra_session_sparse
OCS,2025-08-29,12,12,0,1,0,0,16.35,176571.0,1,0,,no_session_bars_has_month_file
OCSL,2025-08-29,12,0,262,1,1,1,13.93,8146302.0,1,1,09:30,intra_session_sparse
OCUL,2025-08-29,12,0,364,1,1,1,12.52,25269558.0,1,1,09:30,intra_session_sparse
ODD,2025-08-29,12,12,0,0,0,0,61.05,66680595.0,0,0,,no_minute_file
ODTX,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
ODV,2025-08-29,12,0,279,1,1,1,2.78,2734579.0,1,1,08:00,intra_session_sparse
ODYS,2025-08-29,12,12,0,0,0,0,3.81,21099.0,0,0,,no_minute_file
OEC,2025-08-29,12,0,257,1,1,1,10.46,6934235.0,1,1,09:30,intra_session_sparse
OFAL,2025-08-29,12,1,69,1,1,1,1.42,597812.0,1,0,07:54,intra_session_sparse
OFIX,2025-08-29,12,0,234,1,1,1,14.74,7191052.0,1,1,09:30,intra_session_sparse
OFRM,2025-08-29,12,12,0,0,0,0,,,0,0,,no_daily_history
OGI,2025-08-29,12,0,188,1,1,1,1.73,1680950.0,1,0,06:51,intra_session_sparse
OGN,2025-08-29,12,0,369,1,1,1,9.18,43518882.0,1,1,09:30,intra_session_sparse
OI,2025-08-29,12,0,295,1,1,1,13.03,18501276.0,1,1,09:30,intra_session_sparse
OIS,2025-08-29,12,1,224,1,1,1,5.56,3236803.0,1,1,09:30,intra_session_sparse
OKUR,2025-08-29,12,1,26,1,1,1,2.81,322255.0,1,0,09:30,intra_session_sparse
OLB,2025-08-29,12,2,26,1,1,1,1.083,209534.0,1,0,09:35,intra_session_sparse
OLMA,2025-08-29,12,0,167,1,1,1,5.52,2503559.0,1,1,07:46,intra_session_sparse
OLN,2025-08-29,12,12,0,1,0,0,22.86,51435394.0,1,0,,no_session_bars_has_month_file
OLOX,2025-08-29,12,12,0,0,0,0,116.67,30157991.0,0,0,,no_minute_file
OLP,2025-08-29,12,12,0,0,0,0,23.28,1498649.0,0,0,,no_minute_file
OLPX,2025-08-29,12,1,208,1,1,1,1.45,1642155.0,1,0,09:30,intra_session_sparse
OM,2025-08-29,12,0,121,1,1,1,13.92,3886558.0,1,1,07:00,intra_session_sparse
OMDA,2025-08-29,12,12,0,1,0,0,23.63,9103339.0,1,0,,no_session_bars_has_month_file
OMER,2025-08-29,12,0,263,1,1,1,4.23,4712435.0,1,1,07:07,intra_session_sparse
OMEX,2025-08-29,12,0,312,1,1,1,2.06,4469479.0,1,1,04:00,intra_session_sparse
ONB,2025-08-29,12,12,0,0,0,0,22.77,56064883.0,0,0,,no_minute_file
ONCO,2025-08-29,12,12,0,0,0,0,150.0,414832.0,0,0,,no_minute_file
ONCY,2025-08-29,12,0,118,1,1,1,1.07,667121.0,1,0,04:40,intra_session_sparse
ONDS,2025-08-29,12,0,376,1,1,1,5.7,188680324.0,1,1,04:00,intra_session_sparse
ONEG,2025-08-29,12,0,109,1,1,1,11.74,1844038.0,1,0,09:30,intra_session_sparse
ONEW,2025-08-29,12,2,107,1,1,1,17.08,2199541.0,1,1,09:30,intra_session_sparse
ONFO,2025-08-29,12,12,0,0,0,0,1.01,28167.0,0,0,,no_minute_file
ONMD,2025-08-29,12,12,0,0,0,0,0.793,17659294.0,0,0,,no_minute_file
ONT,2025-08-29,12,12,0,0,0,0,30.13,16316946.0,0,0,,no_minute_file
OOMA,2025-08-29,12,2,125,1,1,1,12.95,1888632.0,1,0,09:30,intra_session_sparse
OPAD,2025-08-29,12,0,376,1,1,1,6.23,76610573.0,1,1,04:00,intra_session_sparse
OPCH,2025-08-29,12,12,0,0,0,0,28.75,50841384.0,0,0,,no_minute_file
